,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
severity,-0.11289399273430414,-0.3151202630555415,0.0697134951923433,-0.07428568678396111,0.2784291688893358,0.08555177611021257,-0.3523013603636044,0.0805627152340332,0.7283214216572917,0.1527739697820604,0.01792501385420253,-0.3081935151063598,-0.1533041559542214
age,-0.22938307136852196,-0.39835007190874633,0.4632884285259378,0.077005249379662,-0.12071213512083948,-0.05977967519995839,0.24776969060919335,-0.2527986708685604,0.030039511874699568,-0.11674619836674135,0.3550403445155902,-0.11115993334390104,0.23763305536315926
LED,0.13501048719802425,0.4970163710228041,0.41427811468836706,-0.3919673578276648,0.4238923748912116,0.36528423985899605,0.02233371692069707,-0.12903741637298966,-0.45525082670889827,-0.5519720999838436,-0.01971618487015337,0.21563780301521882,0.2948864273219026
11d_util,-0.41518297992618736,-0.013347018905273303,0.17709142524945212,-0.372993835465825,0.2302510169882585,0.4978114515234394,0.031814800321441544,0.4883032461604181,0.05409137586202692,-0.33352819356801755,-0.1588714660389305,0.13837189218531443,0.14599727948790342
11d_sprit,-0.2896729745329906,0.02754214133248263,0.31493549451020186,-0.3649269388153564,0.3343981203284734,0.5919581398245839,0.06279998621811475,0.5771392422217212,0.1715100978938373,-0.34744670794538435,0.015039537919464663,0.15571116309039007,0.24894320237814868
11d_bliss,-0.4565626848525915,-0.03380337654468739,0.21800306922264173,-0.30527670783660316,0.22033352247766094,0.4550776853101789,0.08484952408251863,0.4392949528339284,0.13496485204372555,-0.3008618490484646,-0.18958385563937147,0.060495470365990595,0.21533122838292001
11d_insight,-0.29282578233709183,-0.1339251320739268,0.014986220986433263,-0.34675449289632754,0.3023087984587763,0.4639719950855235,-0.1865323438089489,0.42997597121428854,0.31736628450889154,-0.4887872943037397,-0.05049054008374351,0.10950649201428407,0.1070458894954544
11d_dis,-0.22311607235874717,-0.08186097997935832,0.09834784659555719,-0.47172279249625537,0.284464976973037,0.2823324425674098,-0.03359146732445671,0.6014878918109043,0.2214943692540428,-0.2696510829332752,0.32720881876967767,0.31498581385134594,0.11402527545247643
11d_imp,0.3912791876699624,0.386352667109471,-0.20460786332570566,0.024769343519254222,0.5661914585597856,-0.08923716709359467,-0.11854693622404866,-0.4605293879647935,-0.030469618938552198,0.044436772678377284,0.05362500557973915,-0.08521811029618448,0.21866233141048097
11d_anx,0.2903724876657077,0.30130555902095096,0.023717323042057953,0.12216621302740635,0.3448647337214627,-0.09455348590373247,0.20553118012016708,-0.2398079953572537,-0.052889020186888486,-0.13563493478846736,0.36079256975816515,-0.04431903218051132,0.5240178619910014
11d_cimg,0.043360096628081754,0.35461894395326465,-0.05602106766211787,0.3933444772015782,0.3727250448310733,0.283863727364437,0.5425420766312063,0.01234319276536866,0.0924280634588757,0.05668082710610872,0.08124631035837915,0.08712209184163461,0.5540292721036066
11d_eimg,-0.34361577715670255,0.0563091222337897,-0.38501365178402913,0.08493803967843215,-0.1721305965139302,-0.11873620403889107,-0.1713255212298849,-0.14697229272015444,0.27120895156236635,-0.28110582994353017,-0.151912440854812,-0.38710435730005555,-0.462474575489973
11d_av,-0.3292500212620675,0.33961749388061635,-0.1149639828127082,-0.06132926716557532,-0.09612939684507923,0.18034077526663533,0.013919921259500909,0.18076442492389166,0.012193677771663053,-0.18131690879531306,-0.43617256238362917,-0.19998709292230943,-0.2801305628374226
11d_per,-0.2645200615544227,0.015040414847058078,-0.13897437124261053,-0.21424827787801004,-0.0924857197233045,0.1896887392597765,0.04162806619226056,0.37463679096174785,0.07502498095264343,-0.3349627256977865,-0.24223876357147556,0.38010033088178996,-0.04502338631084332
11d_MEAN,-0.3407887083017695,0.10944886248089869,0.02669731770918775,-0.2628739423449852,0.2729809351197178,0.4121265039625193,0.044087133577792495,0.39798312302800065,0.19315055572973272,-0.3881021938675043,-0.08785425634691132,0.08477530712564557,0.1411726064679681
IFN_gamma_delta_A1,-0.4918875234251461,0.44946948746929527,0.6404813678747091,0.04473588253337854,0.26882531717976454,0.36198263513113815,0.6053230108991097,-0.05410449433550163,-0.14053195642360078,-0.13973667416752128,-0.2481040851456231,-0.5116700337594048,0.6517662561564131
IFN_gamma_delta_B1,-0.17287585205552333,0.09391249357241349,0.017558757192135233,-0.5473571440776167,0.09943367634006253,-0.0024117133766083376,-0.14590389472261578,0.1486086950393093,-0.7132998355884513,-0.21748671255261276,-0.361451672451146,0.46107297879401943,0.3149888838528153
IFN_gamma_delta_B30,-0.3539492443488158,-0.2254719372285863,0.013126201274155633,-0.7918590988548837,0.2625913053531711,0.10511360255095334,-0.48331256031594266,0.35257841685320007,-0.4299696538946509,-0.200995653799744,-0.28573740161333255,0.16666661508697078,0.0794732722462094
IL6_delta_A1,-0.05276047516849611,-0.46785690200523483,0.160439248761858,-0.020002126569524437,0.593585830311302,0.38490907271591773,0.06933357106454238,-0.2865233146644151,-0.45576973229958706,0.11912358371546614,0.38644347982443256,0.17518282245484967,0.36472858199557967
IL6_delta_B1,0.18633380122531412,-0.433618160763153,-0.03038895255091186,-0.20839335337222845,0.5645068888123441,0.26134379142602204,-0.13729214649648394,-0.14731935460605766,-0.5339930335036418,0.10209141106347505,0.6662705287470699,0.4640518973767784,0.2122858881531538
IL6_delta_B30,0.19536069090472374,-0.5186480289065014,-0.08270149394302283,-0.2593112332542184,0.12646814442806037,0.21493102457449842,-0.34745096325627045,-0.009686333065474641,-0.6157362790891652,0.13829047806147216,0.12203814643196746,0.6586652473913671,-0.09213590529602564
IL8_delta_A1,0.14944527352958453,0.25772534908558853,-0.35518439900350596,0.7833579098858604,-0.5676650152443354,-0.5183355787110755,0.4927515269084215,-0.8551388965549889,-0.08466580274265972,-0.3228686165396384,-0.5162695336734331,-0.018663876225318524,0.4286259443689552
IL8_delta_B1,0.31500545704153515,0.5204186412799313,-0.28663753408477244,0.6738149340582583,-0.4364776778844698,-0.505933562096591,0.5794876629069188,-0.7963255043851598,-0.3040174729462739,-0.27327673503854444,-0.42930127122103345,0.1957251371119949,0.5605540937377362
IL8_delta_B30,0.1806310099140935,0.10260407754234188,-0.6033421890258804,0.6202252279337961,-0.5430813537795992,-0.7403971884438312,0.3568563656185401,-0.7879749439251137,-0.31557049323668146,-0.11264962040464847,-0.41125612954943713,0.2693005115899157,0.38439172057041937
IL10_delta_A1,-0.13868288497117315,0.5458679567062751,0.5133778465269037,0.177401459843099,0.4029371051063394,0.3073861996805607,0.4553431031885758,-0.2886063180418894,0.25379608423525557,-0.3017947686836908,0.07974999688019555,-0.6105779835464484,0.3795355732585648
IL10_delta_B1,-0.7606126753742675,-0.2634454385883809,0.06800922501379666,-0.6778875775860229,0.6166016322675043,0.26630661802717903,-0.41471809431214524,0.3822434166194002,0.24187390896374755,-0.43961576074104536,0.03742289014070105,-0.5286491692057305,0.2623973183405292
IL10_delta_B30,-0.2817480125145788,-0.6350507237120288,-0.23027246823489853,-0.5521478680965688,0.03248471056002311,0.13863708399303587,-0.8330890629515343,0.3099421324365942,0.21756529993986587,-0.42016474897388967,-0.32689638289990586,-0.1443112397085402,-0.2910055436626844
TNF_alpha_delta_A1,-0.16301251209985151,0.5553883313883505,0.5541148393248727,0.3087716765429034,0.2621352825563329,0.2709436245873847,0.6047263677674538,-0.27627084777199334,0.20410742998114909,-0.11159370469563454,0.015286239387483913,-0.593132752742363,0.3876312959454154
TNF_alpha_delta_B1,-0.43486044360641757,0.7061543256289793,0.530989756354456,-0.04748852934265818,0.41803687981501214,0.23584094230763608,0.5954245280680666,-0.11470504995766895,-0.24276717411278892,-0.18426608118637097,-0.0719789262985302,-0.35463952807693205,0.761686444712166
TNF_alpha_delta_B30,0.1250518960401335,-0.29880181879714013,-0.5780551233825972,-0.47269595921726104,-0.07008185681940163,-0.3274453687834593,-0.8257586972159916,0.11776155592724036,0.21753898949783917,-0.4370290719690436,-0.13079562747134252,0.15572265241688077,-0.4290726421134276
PRL_delta_A7,0.65332659634722,0.1215340632546239,-0.15904328195374715,0.26499947000159,0.27095123316665004,0.7315763859458808,0.028575627747712856,-0.17219501330806108,-0.09479606263347885,-0.2853949863067457,0.4311609727235143,0.8429620771632614,-0.2894888798758136
PRL_delta_B7,0.5525764303960287,0.07139928618206473,-0.08687700715763846,0.4590831438440646,0.2446977511134221,0.8464734470474988,0.2665463333514861,-0.3474793241195978,-0.06734068786568932,-0.39648659931428204,0.608421927340126,0.6550160351588923,-0.31731450291936136
PRL_delta_B30,-0.00881373757351328,0.1103354568734741,0.5937726278153931,0.5238095238095237,0.1131407055503551,-0.09440387687256474,0.5831296952211336,-0.011380549281809926,0.6870756132404943,0.5495808673005715,-0.16478056908928027,-0.49009689286688246,0.33059419068195406
