,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_MEAN,-0.5010938616416079,0.03813348600792879,-0.25261078183661717,-0.26883509883041784,0.19196453905786978,0.14163045010996114,0.10133942043311127,0.31327364715403117,-0.1011198148762102,-0.33471377155355836,0.056405104070488155,0.10547091314914442,0.4831307850540101
IFN_gamma_delta_A1,-0.6705868202395799,0.1787346192924762,0.4020213387311604,-0.13606134093487812,-0.1917780782087794,0.03787919224454983,0.587806892895719,-0.03976640898772518,-0.18241501490289938,-0.4690164760727217,-0.15101048260902342,0.231564496031583,0.3882526528102738
IFN_gamma_delta_B1,-0.028280135371964166,0.20700555632956275,0.06340522970963111,-0.5852351191058183,-0.5307229623241388,-0.5429510551667989,-0.1459252618126433,0.042639869762512383,-0.1274668090042939,0.026525234545571375,0.29262821879929957,0.19838324307624552,0.31825429179798376
IFN_gamma_delta_B30,-0.19520156544842068,-0.09787342180136425,-0.15440360969472514,-0.734581553545657,-0.21762104793287682,-0.2728816776186712,-0.3974867589454268,0.1932107195676271,-0.29928437838437044,0.0962215871169653,0.44751565746283933,-0.046440901807210305,0.21180002115899715
IL6_delta_A1,-0.23486249983179447,-0.43813202550667374,0.009363039828147623,-0.12328287523205785,0.143076691888263,0.47120958726120016,0.11302584963216479,-0.6884716499076873,0.16460225824335567,-0.04380878896634752,0.844263552861314,0.1001949805086977,0.11428234205834037
IL6_delta_B1,0.023313067656274167,-0.3772430707843797,-0.10304472346966892,-0.27147892343353147,0.22104378349429937,0.27692183725022934,-0.08102431301974282,-0.6596588493543725,0.12764422638662298,0.021801557640281334,0.8555135047904063,0.12532652979350273,0.08316550939512415
IL6_delta_B30,0.20283182004023198,-0.342145323833717,0.016384791900901002,-0.30087105834376826,-0.10399888194306202,0.14739341688757845,-0.2442605471003916,-0.28118028581214843,0.19837580244858624,0.17163028242242118,0.7199111348220817,0.09478875948237553,-0.23142253358075576
IL8_delta_A1,0.2949741901898999,-0.07740995610356055,0.25367279901781903,0.7751280431609318,-0.7594985841114597,-0.6252357844395551,0.14707184674262672,-0.20038832173366478,0.626243445598662,0.40925030635232523,-0.26851757222314887,-0.04778886006800437,0.31449524219277225
IL8_delta_B1,0.40809877665002336,0.23023583612394444,0.2798911929040421,0.5955503276125079,-0.8280765561478303,-0.7030374880991319,0.24263160440220866,-0.36330277741649425,0.5375645942087748,0.3000713997321961,-0.2621981993595453,0.18324825546168594,0.4037844431238868
IL8_delta_B30,0.4377715836857834,-0.09511310292077371,-0.03186375928715747,0.620649310681799,-0.7681072343066541,-0.7440563343737878,0.031129035880487044,-0.3326670399187444,0.5266828553372868,0.5076886582018119,-0.14407860863841854,0.09072424782956166,0.41621498932799283
IL10_delta_A1,-0.3692082673766835,0.2688203720362566,0.39617737069208636,0.10832527209432871,0.12873582220886942,0.192382329830074,0.3546580580809341,-0.2773454285294582,-0.17742727221757973,-0.21512580497213823,-0.14662120027976377,0.08252551151405596,0.19648449753747402
IL10_delta_B1,-0.7127860090347871,-0.3416521886113889,-0.3549035135123877,-0.5196549934816829,0.3347607121321694,0.024708579979429546,-0.348303323016921,0.29044531309781757,-0.27112160652491973,-0.12267161400411833,0.44833956593682384,-0.5312222198953126,0.4502662393627438
IL10_delta_B30,-0.10388817195712224,-0.5462691911348634,-0.26237663850054227,-0.30508792708375926,0.001633045636404734,-0.020074474513057744,-0.754569147949849,0.5456729665336525,0.09354473272754013,0.3370570067790689,0.4939536707916385,-0.7182486815779516,-0.12430725957029234
TNF_alpha_delta_A1,-0.38851373948204493,0.2777096089522278,0.4255729353596012,0.183478323585665,0.06557709808791291,0.23274910579876615,0.5253519606038214,-0.25522518755202983,-0.17451053181901843,-0.29849974140416224,-0.29284666397390074,0.21469258956587176,0.1531433542560986
TNF_alpha_delta_B1,-0.6078661739794261,0.5307534204446815,0.3243884182798478,-0.2177054894431656,-0.16390530116425037,-0.11701469400408936,0.5332066287862057,-0.2516276937266473,-0.3021447022608984,-0.40014022417229567,-0.11347603469018075,0.348981197169187,0.5218098963220748
TNF_alpha_delta_B30,0.40134950562006977,-0.14359804528925668,-0.3885983271464377,-0.17503346907900796,-0.016076870974550517,-0.4121506342989706,-0.8855367120491031,0.3050175685011225,0.005896579774238311,0.5919606135183908,0.2434725984935205,-0.5235565551873288,-0.03789040892797635
PRL_delta_A7,0.5855119383624128,0.22762280270749322,0.02261917584603146,0.1725111508738711,0.16380853082890423,0.648750679119379,0.08654846448158311,-0.505913358782575,0.3243782156413791,0.15450326764010808,0.42729600311624455,0.7646076116520861,-0.0704242848936868
PRL_delta_B7,0.4225257016636659,0.14120391204409932,0.10151802831344159,0.3485545592551298,0.4360158153286446,0.8275675578035274,0.3186092890197585,-0.5848233518059012,0.3421293254095418,-0.04267542749400153,0.3768069179456451,0.5825168360063393,-0.16550439980130197
PRL_delta_B30,-0.1079360172232202,-0.06026663890648286,0.14896778454477172,0.5238095238095237,-0.11067537958507273,0.18094576362831133,0.5698028822981898,-0.10513924399519907,-0.11980326342504627,-0.052043174409014514,-0.4537799749905116,-0.06350896387406071,-0.2721095768898882
