,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
IL8_delta_A1,0.28459024884718576,0.27713169075620714,0.8330288937195214,0.24156658696897282,0.140016503197169,0.6001794871405538,0.8279300870715519,0.7531523647659145,0.11943893298059964,0.07517636684303351,0.25951829805996474,0.35848765432098767,0.47670855379188715
IL8_delta_B1,0.05611472402809984,0.4307911212275325,1.0,1.0,0.06146490960741321,0.5330356744917513,0.6075648328123765,0.10506382347888965,0.9048611111111111,0.39875992063492066,0.9048611111111111,0.9048611111111111,0.39875992063492066
IL8_delta_B30,0.018565515486600438,0.663769938131786,0.057779571123597245,0.7696979437812898,0.6732899796599957,0.11585149752593009,0.663769938131786,0.463071015014588,0.47670855379188715,0.612202380952381,0.47670855379188715,0.919455467372134,0.761414241622575
IL10_delta_A1,0.8305369877385385,0.38461292751528786,0.2059032107320684,0.7696979437812898,0.011412036386001651,0.046399461870904594,0.5143552417823205,0.916511907863894,0.18018077601410934,0.761414241622575,0.612202380952381,1.0,0.35848765432098767
IL10_delta_B1,0.16128226777907761,0.5994262792958636,1.0,0.04550026389635839,0.7083840532183997,0.10506382347888965,0.07226673626558018,0.38281014365989596,0.9048611111111111,0.39875992063492066,0.27509920634920637,0.27509920634920637,0.39875992063492066
IL10_delta_B30,0.6686323185571559,0.05043999694516219,0.3990751965482372,0.24156658696897282,0.8330288937195214,0.3454475304692257,0.12813454481695888,0.24886387493792206,0.47670855379188715,0.919455467372134,1.0,0.919455467372134,0.761414241622575
TNF_alpha_delta_A1,0.8305369877385385,0.663769938131786,0.09169028154942915,0.379775474840949,0.8330288937195214,0.6001794871405538,0.27713169075620714,0.916511907863894,1.0,0.18018077601410934,0.761414241622575,0.612202380952381,0.25951829805996474
TNF_alpha_delta_B1,0.7024400589591435,0.18916127259520799,0.45088703102517036,1.0,0.5330356744917513,0.38281014365989596,0.6075648328123765,0.5330356744917513,0.5484126984126985,0.7195436507936508,0.9048611111111111,0.9048611111111111,0.06101190476190476
TNF_alpha_delta_B30,0.28459024884718576,0.38461292751528786,0.020394840183375906,0.379775474840949,0.6732899796599957,0.6001794871405538,0.08206000136103747,0.7531523647659145,0.919455467372134,0.47670855379188715,0.919455467372134,1.0,0.35848765432098767
PRL_delta_A7,0.02051959640735481,0.27451819220132956,0.9155825203905921,0.84451926747294,0.8312490889044626,0.45808823471581006,0.6319759978124626,0.10813542131986381,0.9155825203905921,0.16820413904818,0.24361538832991814,0.044009956390248774,0.7504854193424544
PRL_delta_B7,0.1927746235453336,0.5205021712490248,1.0,0.5075937168646562,0.7041215188307502,0.6152281670802446,0.33001873130680126,0.05758895382283399,0.8015726314717444,0.20891238174069848,0.8015726314717444,0.31477678305963597,0.20891238174069848
PRL_delta_B30,0.29390661808320995,0.12026323134293365,0.25431092664983246,0.18242243945173575,0.4439961417699728,0.7039600402810601,0.6577137804826334,0.07408641127774665,0.3752831481184251,0.8992094275813173,0.8992094275813173,0.3752831481184251,0.3752831481184251
