,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_MEAN,0.033108545898118694,0.44744871354095406,0.628790651290229,0.24874887686356062,0.4880740931652481,0.5452047007776174,0.5657197991441898,0.26725749315438785,0.459023957331249,0.15259045898802842,0.9465592891547753,0.7373055246579552,0.11595087782587783
IFN_gamma_delta_A1,0.04461529982363316,0.24886387493792206,0.09169028154942915,0.3566775427416614,0.3919692108261509,0.761414241622575,0.1991148485732348,0.7531523647659145,0.761414241622575,0.612202380952381,0.919455467372134,0.761414241622575,0.25951829805996474
IFN_gamma_delta_B1,1.0,0.38281014365989596,0.7083840532183997,0.06291506444639688,0.12340009909942683,0.27509920634920637,0.31477678305963597,0.38281014365989596,0.9048611111111111,0.5484126984126985,0.9048611111111111,0.5484126984126985,0.7195436507936508
IFN_gamma_delta_B30,0.919455467372134,0.463071015014588,0.8330288937195214,0.06526641460047286,0.1991148485732348,0.35848765432098767,0.03234433293364469,0.24886387493792206,0.612202380952381,0.47670855379188715,0.11943893298059964,0.919455467372134,0.612202380952381
IL6_delta_A1,0.27509920634920637,0.5330356744917513,0.31477678305963597,0.7904822281393452,1.0,0.9048611111111111,0.44110482535611073,0.38281014365989596,0.7195436507936508,1.0,0.03115079365079365,0.9048611111111111,0.10868055555555556
IL6_delta_B1,1.0,0.7083840532183997,0.9007802600472398,0.7904822281393452,0.7973514701113643,0.9048611111111111,0.8015726314717444,0.38281014365989596,0.9048611111111111,0.9048611111111111,0.03115079365079365,0.9048611111111111,0.7195436507936508
IL6_delta_B30,0.761414241622575,0.3454475304692257,0.5270892568655381,0.24926229159681845,0.5208480313753976,1.0,0.5208480313753976,0.7531523647659145,0.761414241622575,0.612202380952381,0.02474096119929453,0.761414241622575,0.761414241622575
IL8_delta_A1,1.0,0.6001794871405538,0.29184054514378843,0.06526641460047286,0.08687763333951609,0.47670855379188715,0.8305369877385385,0.916511907863894,0.11943893298059964,0.18018077601410934,0.919455467372134,0.47670855379188715,0.761414241622575
IL8_delta_B1,0.39875992063492066,0.2618277009271762,0.10506382347888965,0.42542002046934857,0.07226673626558018,0.27509920634920637,0.8015726314717444,0.2618277009271762,0.27509920634920637,0.27509920634920637,0.9048611111111111,0.9048611111111111,0.7195436507936508
IL8_delta_B30,0.11943893298059964,0.7531523647659145,0.5270892568655381,0.3566775427416614,0.1991148485732348,0.11943893298059964,0.13410976820131776,0.24886387493792206,0.761414241622575,0.0058862433862433864,0.919455467372134,0.761414241622575,0.761414241622575
IL10_delta_A1,0.612202380952381,0.6001794871405538,0.03501498101966249,0.4893859314800547,0.6686323185571559,0.919455467372134,1.0,0.17295491798842066,0.919455467372134,0.761414241622575,0.47670855379188715,0.35848765432098767,0.612202380952381
IL10_delta_B1,0.06101190476190476,0.5330356744917513,0.9007802600472398,0.033546937499885195,0.6075648328123765,0.9048611111111111,0.31477678305963597,0.5330356744917513,0.27509920634920637,0.9048611111111111,0.27509920634920637,0.5484126984126985,0.17886904761904762
IL10_delta_B30,0.47670855379188715,0.17295491798842066,0.29184054514378843,0.4893859314800547,0.5208480313753976,0.47670855379188715,0.03234433293364469,0.07473549830588248,0.761414241622575,0.612202380952381,0.18018077601410934,0.04461529982363316,0.761414241622575
TNF_alpha_delta_A1,0.761414241622575,0.3454475304692257,0.2059032107320684,0.4893859314800547,0.13410976820131776,0.761414241622575,0.08687763333951609,0.3454475304692257,1.0,0.919455467372134,0.612202380952381,0.47670855379188715,0.47670855379188715
TNF_alpha_delta_B1,0.17886904761904762,0.034049274768674816,0.17023995462900499,0.42542002046934857,0.6075648328123765,0.5484126984126985,0.13158676028118635,0.9007802600472398,0.9048611111111111,0.5484126984126985,0.5484126984126985,0.5484126984126985,0.06101190476190476
TNF_alpha_delta_B30,0.612202380952381,0.7531523647659145,0.140016503197169,0.4893859314800547,1.0,0.07517636684303351,0.005399710333129614,0.24886387493792206,0.919455467372134,0.25951829805996474,0.761414241622575,0.35848765432098767,0.919455467372134
PRL_delta_A7,0.026014479622894226,0.3939924737326591,0.8312490889044626,0.37849528031427215,0.9134574688540434,0.3400846081830643,1.0,0.28665008587056506,0.3400846081830643,0.5961126657233238,0.45808823471581006,0.026014479622894226,0.9155825203905921
PRL_delta_B7,0.07854585095119067,0.7041215188307502,0.7041215188307502,0.13399972801522486,0.2448094618887986,0.20891238174069848,0.49690584756476797,0.526774161320382,0.45088703102517036,0.8015726314717444,0.8015726314717444,0.13158676028118635,0.45088703102517036
PRL_delta_B30,0.8992094275813173,0.898483657439478,1.0,0.18242243945173575,0.8977419799366134,0.25431092664983246,0.0792118838480115,0.7986040091768696,0.8992094275813173,0.5265374292133732,0.7039600402810601,0.8992094275813173,0.5265374292133732
