,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
severity,-0.12309149097933272,-0.1563263498701806,0.12309149097933272,0.04494665749754947,0.21541010921383227,0.1563263498701806,-0.049792959773196914,0.0,0.4545454545454545,0.1818181818181818,0.0909090909090909,-0.3636363636363636,-0.1212121212121212
age,-0.24618298195866545,-0.21885688981825283,0.338501600193165,0.22473328748774737,-0.06154574548966636,-0.12506107989614448,0.3153554118969138,-0.281387429766325,-0.0303030303030303,0.0,0.0909090909090909,-0.303030303030303,0.1818181818181818
LED,0.23539595453459985,0.5296408977028497,0.4707919090691997,-0.22792115291927592,0.149270358506633,0.27695585470349865,-0.03077287274483318,-0.23883257361061283,-0.14506471329641488,-0.49322002520781055,0.08703882797784893,0.26111648393354675,0.20309059861498083
11d_util,-0.24618298195866545,0.0,0.1846372364689991,-0.35957325998039574,0.06154574548966636,0.40644850966246954,0.08298826628866152,0.3126526997403612,0.0909090909090909,-0.1818181818181818,0.0303030303030303,-0.0606060606060606,0.0606060606060606
11d_sprit,-0.24618298195866545,0.0,0.3077287274483318,-0.35957325998039574,0.12309149097933272,0.46897904961054176,0.11618357280412614,0.43771377963650565,0.1515151515151515,-0.1212121212121212,0.1515151515151515,0.0,0.1212121212121212
11d_bliss,-0.27695585470349865,0.0,0.24618298195866545,-0.22473328748774737,0.06154574548966636,0.40644850966246954,0.14937887931959073,0.25012215979228897,0.1515151515151515,-0.1818181818181818,-0.0303030303030303,-0.1212121212121212,0.1212121212121212
11d_insight,-0.21541010921383227,-0.03126526997403612,0.09231861823449955,-0.22473328748774737,0.03077287274483318,0.3751832396884334,-0.016597653257732308,0.281387429766325,0.2424242424242424,-0.2121212121212121,0.0,-0.1515151515151515,-0.0303030303030303
11d_dis,-0.1846372364689991,0.0,0.09231861823449955,-0.4045199174779452,0.1846372364689991,0.281387429766325,0.049792959773196914,0.43771377963650565,0.1515151515151515,-0.1212121212121212,0.2727272727272727,0.1212121212121212,0.0606060606060606
11d_imp,0.338501600193165,0.3439179697143973,-0.12309149097933272,0.08989331499509894,0.40004734568283135,-0.09379580992210836,-0.08298826628866152,-0.3439179697143973,0.1212121212121212,-0.0909090909090909,0.0,0.0303030303030303,0.2121212121212121
11d_anx,0.24618298195866545,0.21885688981825283,-0.09231861823449955,0.1348399724926484,0.24618298195866545,-0.12506107989614448,0.11618357280412614,-0.25012215979228897,0.1515151515151515,-0.1818181818181818,0.2121212121212121,0.0,0.3636363636363636
