,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
IL8_delta_B30,0.2386086644284227,0.8076919675633988,0.9351425787052703,0.07450008708133864,0.015625978179472026,0.021514423982240606,0.9366356354658317,0.3817249600694591,0.14516765734277767,0.16293826885537346,0.7115156255899261,0.8164410964179153,0.26515761320572007
IL10_delta_A1,0.3281406278209637,0.4842793299385203,0.2911640435964169,0.7814681231564539,0.7413365664981815,0.6199692261124514,0.34900677125322305,0.4699714296734155,0.6478965261234999,0.578300816087163,0.7066051621605411,0.8328316298034225,0.6123799459177847
IL10_delta_B1,0.047205771534961395,0.4075062257285556,0.3883224598648216,0.18684686665782707,0.4176407173722354,0.9536902652501522,0.3978270885652041,0.4852668525455529,0.5160092789165472,0.7722878094031154,0.26522024051307297,0.17548102475558425,0.26291904715523845
IL10_delta_B30,0.7902549961459404,0.1280876275279482,0.49521230395644095,0.4246918609623028,0.9966731941411809,0.9591183473516595,0.018786620101818162,0.1285889904501819,0.8108164235021736,0.3750820185414422,0.1765314542361175,0.02928938891812356,0.7500016036153104
TNF_alpha_delta_A1,0.30144352311692896,0.4693642382604994,0.2534489683871773,0.6365486559902878,0.8668852531092265,0.5467338873559495,0.14637402181650233,0.5074627016096861,0.6533890981077495,0.43526265558313154,0.4444245862248006,0.5790849554449953,0.6940521309263841
TNF_alpha_delta_B1,0.10988782782993511,0.17593423537231992,0.4330931137043795,0.604516690907542,0.6981373340234116,0.7825919925411754,0.1735695652673166,0.5477350153964609,0.46701341559005494,0.32597450819699586,0.7890518907987997,0.39684628281389034,0.18470056613994013
TNF_alpha_delta_B30,0.284330077213543,0.7124447669523953,0.3013290674450632,0.6524032760755901,0.9672555208629264,0.27032999073548236,0.0014911528001008026,0.4248041395527212,0.9879879343751742,0.09309089926384774,0.527854599190956,0.14801068542454054,0.9229025830899661
PRL_delta_A7,0.09762440894031532,0.555848197011372,0.9539402350549789,0.6571625253465827,0.6736642400967695,0.05872036348771341,0.8247818029555476,0.16466012526511276,0.3944166496075567,0.6914427222326176,0.25132367192431854,0.01640605349855002,0.8571244497689392
PRL_delta_B7,0.2970050638518351,0.7387408649499381,0.8109574480964599,0.3974634555959201,0.2801745531362689,0.011216885911481077,0.44180468226347247,0.12782763213257803,0.4068085164894438,0.9200806705598987,0.3575139016659,0.12970765171805304,0.6952994931942208
PRL_delta_B30,0.7991863170793243,0.8872733695587777,0.7247901485943476,0.18272075053971495,0.7941720200609195,0.6680594682900314,0.1403463008673794,0.8043118953907984,0.7775090197516291,0.9025951029658057,0.25874803597175855,0.8812405006994616,0.5144200806018467
