,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_MEAN,0.2149195213707229,0.5797065671072964,0.7828636615476965,0.3626402279483526,0.5815114852079422,0.12715299260001428,0.7203003305176565,0.2120034309228258,0.7373055246579552,0.6383612539081289,0.9465592891547753,0.6383612539081289,0.8405883696421891
IFN_gamma_delta_A1,0.11585149752593009,0.24886387493792206,0.046399461870904594,0.7069314719068627,0.8330288937195214,0.28459024884718576,0.28459024884718576,1.0,0.612202380952381,0.919455467372134,0.35848765432098767,0.612202380952381,0.07517636684303351
IFN_gamma_delta_B1,0.9007802600472398,0.7083840532183997,0.9048611111111111,0.08540580828461937,0.8015726314717444,0.7024400589591435,0.20891238174069848,0.5330356744917513,0.17886904761904762,1.0,0.5484126984126985,0.10868055555555556,0.9048611111111111
IFN_gamma_delta_B30,0.463071015014588,0.24886387493792206,0.916511907863894,0.017255910965636303,0.8330288937195214,0.5208480313753976,0.018565515486600438,0.6732899796599957,0.47670855379188715,1.0,0.47670855379188715,0.761414241622575,0.761414241622575
IL6_delta_A1,0.7195436507936508,0.5330356744917513,0.5330356744917513,1.0,0.13158676028118635,0.6075648328123765,0.6075648328123765,0.5330356744917513,0.06101190476190476,1.0,0.39875992063492066,0.9048611111111111,0.10868055555555556
IL6_delta_B1,0.38281014365989596,0.5330356744917513,0.9048611111111111,0.7743488608474193,0.13158676028118635,0.8986690010530557,0.6152281670802446,0.7083840532183997,0.17886904761904762,0.7195436507936508,0.10868055555555556,0.27509920634920637,0.5484126984126985
IL6_delta_B30,0.916511907863894,0.17295491798842066,0.6001794871405538,0.380330453480364,0.3990751965482372,0.5208480313753976,0.3919692108261509,0.8330288937195214,0.07517636684303351,0.919455467372134,0.919455467372134,0.35848765432098767,0.919455467372134
IL8_delta_A1,0.916511907863894,0.6001794871405538,0.916511907863894,0.16801972770141738,0.2059032107320684,0.5208480313753976,1.0,0.057779571123597245,0.919455467372134,0.35848765432098767,0.07517636684303351,0.612202380952381,0.35848765432098767
IL8_delta_B1,0.2618277009271762,0.2618277009271762,0.9048611111111111,0.5663859539182738,0.6152281670802446,0.7024400589591435,1.0,0.017844011512848347,0.7195436507936508,0.06101190476190476,0.27509920634920637,0.5484126984126985,0.27509920634920637
IL8_delta_B30,0.3454475304692257,0.7531523647659145,0.046399461870904594,0.7069314719068627,0.29184054514378843,0.005399710333129614,0.1991148485732348,0.03501498101966249,0.35848765432098767,0.35848765432098767,0.612202380952381,0.612202380952381,0.919455467372134
IL10_delta_A1,0.916511907863894,0.463071015014588,0.24886387493792206,0.7069314719068627,0.5270892568655381,0.6686323185571559,0.8305369877385385,0.057779571123597245,1.0,0.11943893298059964,1.0,0.25951829805996474,0.25951829805996474
IL10_delta_B1,0.034049274768674816,0.5330356744917513,0.5484126984126985,0.009873744604713327,0.07854585095119067,0.3727144268392836,0.20891238174069848,0.38281014365989596,0.7195436507936508,1.0,0.9048611111111111,0.27509920634920637,0.5484126984126985
IL10_delta_B30,0.3454475304692257,0.07473549830588248,0.6001794871405538,0.16801972770141738,0.8330288937195214,0.8305369877385385,0.018565515486600438,0.5270892568655381,0.612202380952381,0.919455467372134,0.612202380952381,0.35848765432098767,0.612202380952381
TNF_alpha_delta_A1,0.463071015014588,0.17295491798842066,0.24886387493792206,0.259344760411763,0.5270892568655381,0.6686323185571559,0.05408986469796693,0.2059032107320684,0.35848765432098767,0.919455467372134,0.18018077601410934,0.919455467372134,0.18018077601410934
TNF_alpha_delta_B1,0.38281014365989596,0.017844011512848347,0.27509920634920637,0.7743488608474193,0.8015726314717444,0.5243108008991832,0.20891238174069848,0.9007802600472398,0.7195436507936508,0.7195436507936508,0.9048611111111111,0.9048611111111111,0.03115079365079365
TNF_alpha_delta_B30,0.916511907863894,0.6001794871405538,0.17295491798842066,0.16801972770141738,1.0,0.28459024884718576,0.01022414429406065,0.8330288937195214,0.25951829805996474,0.25951829805996474,1.0,1.0,0.25951829805996474
PRL_delta_A7,0.010551911038977159,0.5922740583591077,0.8303775152676264,0.37849528031427215,0.33505676919823435,0.06862995998143162,1.0,0.7479632611086399,0.7504854193424544,0.3400846081830643,0.5961126657233238,0.004209845098578281,0.5961126657233238
PRL_delta_B7,0.0998381703697551,1.0,1.0,0.13399972801522486,0.8992668189786563,0.0998381703697551,0.49690584756476797,0.7041215188307502,1.0,0.31477678305963597,0.13158676028118635,0.07854585095119067,0.20891238174069848
PRL_delta_B30,1.0,0.6098354289066406,0.0947837276812013,0.18242243945173575,0.4439961417699728,0.6098354289066406,0.0792118838480115,0.6072119915041461,0.25431092664983246,0.03130125999812172,0.8992094275813173,0.25431092664983246,0.25431092664983246
