,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
IFN_gamma_delta_B1,0.1889822365046136,0.0,-0.07412493166611012,-0.4364357804719848,-0.18184824186332696,-0.18184824186332696,-0.1543033499620919,-0.18184824186332696,-0.6428571428571428,-0.2857142857142857,0.07142857142857142,0.21428571428571427,0.0
IFN_gamma_delta_B30,0.0,-0.3042903097250923,-0.22866478019001177,-0.6236095644623235,-0.11433239009500588,0.08451542547285167,-0.4260064336151292,0.19720265943665385,-0.2777777777777778,-0.1111111111111111,0.05555555555555555,0.3333333333333333,-0.05555555555555555
IL6_delta_A1,-0.23145502494313788,-0.3857583749052298,0.29649972666444047,-0.3273268353539886,0.18184824186332696,0.40006613209931935,0.1543033499620919,0.10910894511799618,0.0,-0.14285714285714285,0.6428571428571428,0.0,0.5714285714285714
IL6_delta_B1,0.03779644730092272,-0.40291148201269017,-0.07412493166611012,-0.4364357804719848,0.10910894511799618,0.10910894511799618,0.0,-0.036369648372665396,-0.21428571428571427,-0.2857142857142857,0.6428571428571428,0.07142857142857142,0.2857142857142857
IL6_delta_B30,-0.05892556509887895,-0.5477225575051661,0.22866478019001177,-0.5345224838248488,0.0,0.19720265943665385,0.0,0.02817180849095055,-0.1111111111111111,-0.05555555555555555,0.4444444444444444,0.16666666666666666,0.1111111111111111
IL8_delta_A1,0.29462782549439476,-0.3042903097250923,0.05716619504750294,0.3563483225498992,0.40016336533252056,0.14085904245475275,-0.06085806194501845,-0.08451542547285167,0.4444444444444444,0.5,-0.3333333333333333,-0.2777777777777778,0.2222222222222222
IL8_delta_B1,0.5669467095138409,-0.24174688920761409,0.0,0.0,0.5455447255899809,0.18184824186332696,-0.1543033499620919,-0.47280542884465016,0.07142857142857142,0.2857142857142857,-0.07142857142857142,0.07142857142857142,0.2857142857142857
IL8_delta_B30,0.6481812160876685,-0.1217161238900369,-0.5144957554275265,0.0890870806374748,0.11433239009500588,-0.4225771273642583,-0.1217161238900369,-0.19720265943665385,-0.2222222222222222,0.16666666666666666,-0.2222222222222222,-0.05555555555555555,-0.1111111111111111
IL10_delta_A1,0.05892556509887895,-0.2434322477800738,0.34299717028501764,-0.0890870806374748,0.6859943405700353,0.5352643613280604,-0.18257418583505536,-0.02817180849095055,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.0,0.2777777777777778
IL10_delta_B1,-0.41576092031014994,-0.16116459280507603,0.0,-0.6546536707079772,0.10910894511799618,0.47280542884465016,-0.5400617248673217,0.2545875386086578,-0.07142857142857142,-0.2857142857142857,0.3571428571428571,0.3571428571428571,0.2857142857142857
IL10_delta_B30,-0.1178511301977579,-0.5477225575051661,-0.22866478019001177,-0.3563483225498992,0.05716619504750294,0.253546276418555,-0.4260064336151292,0.3098898934004561,0.2222222222222222,-0.05555555555555555,0.0,-0.05555555555555555,-0.1111111111111111
TNF_alpha_delta_A1,0.05892556509887895,0.1217161238900369,0.45732956038002354,0.2672612419124244,0.05716619504750294,0.14085904245475275,0.3042903097250923,0.02817180849095055,0.0,0.3888888888888889,-0.1111111111111111,0.16666666666666666,0.3333333333333333
TNF_alpha_delta_B1,-0.11338934190276816,0.40291148201269017,0.22237479499833035,0.0,0.18184824186332696,0.2545875386086578,0.1543033499620919,-0.18184824186332696,-0.21428571428571427,-0.14285714285714285,0.07142857142857142,0.07142857142857142,0.5714285714285714
TNF_alpha_delta_B30,0.29462782549439476,-0.2434322477800738,-0.6288281455225324,-0.2672612419124244,0.11433239009500588,-0.14085904245475275,-0.4868644955601476,-0.08451542547285167,-0.05555555555555555,-0.2222222222222222,-0.05555555555555555,0.0,-0.2777777777777778
PRL_delta_A7,0.6674238124719146,-0.31265269974036125,-0.029012942659282972,-0.06154574548966636,0.058848988633649964,-0.20309059861498083,0.14519080172812554,-0.44781107551989907,0.029012942659282972,0.37716825457067865,0.3191423692521127,0.5512459105263765,-0.08703882797784893
PRL_delta_B7,0.4003203845127179,-0.19611613513818404,0.0,0.22237479499833038,0.11322770341445958,-0.14824986333222023,0.3149448894660933,-0.5661385170722979,0.07412493166611012,0.3706246583305506,0.07412493166611012,0.29649972666444047,-0.3706246583305506
PRL_delta_B30,-0.32659863237109044,0.48,0.3401680257083045,0.4535573676110727,-0.2309401076758503,0.11338934190276817,0.1455213750217998,0.5388602512436507,0.264575131106459,-0.03779644730092272,0.03779644730092272,-0.264575131106459,0.264575131106459
