,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_MEAN,0.041074783467649034,0.5772058207934941,0.6156403802382104,0.23046037255864762,0.4125109505409912,0.42991878503288405,0.5713879793518487,0.45270311575992006,0.42991878503288405,0.11817595701303213,0.8969858708195542,0.8799185788786749,0.106252371759346
IFN_gamma_delta_A1,0.029818035695845287,0.3295603649720029,0.0737649506248493,0.3878767887873304,0.43616642382435533,0.831214097710308,0.22286923675650136,0.8305146353314997,0.8646897846262037,0.4879222748387009,0.932156735540504,0.7323675052362975,0.09918581647988323
IFN_gamma_delta_B1,0.9108491685195836,0.45279875742633713,0.7127617079991629,0.06088579096670362,0.0806376088345106,0.18272075053971484,0.4137852789694415,0.5283664705769091,0.9553740118158807,0.5701563208157683,0.8665262706759088,0.5701563208157683,0.530922861565801
IFN_gamma_delta_B30,0.6368198117628943,0.5588463751684138,0.6976592749577055,0.045825630472172724,0.3326297774630901,0.3807131816768634,0.033348966470890036,0.36602924302380374,0.6059012741795533,0.2861051019083129,0.13922686754397814,0.7650079429261462,0.46003032896571994
IL6_delta_A1,0.38512064355625636,0.33251710793382766,0.46843563689690226,0.7647197236985653,0.8396726087411549,0.693238811728395,0.4596851913195994,0.3652020580197782,0.7788857260523797,1.0,0.03655276105286081,0.8225054302036114,0.23293553465009798
IL6_delta_B1,0.6514014957024814,0.2715023869225746,0.8879906501125185,0.6739866569975665,0.8396726087411549,1.0,0.7543830198574714,0.30126663266334436,1.0,0.8225054302036114,0.020815127253525276,0.9108491685195836,0.7788857260523797
IL6_delta_B30,0.7323675052362975,0.3415091184940342,0.5874366877887085,0.2604876226107211,0.42251713581436,1.0,0.521936881934778,0.9318728062136596,0.7323675052362975,0.668231040071504,0.012519873019449882,0.831214097710308,0.7323675052362975
IL8_delta_A1,0.797971695234851,0.8472940220818164,0.37645555034030675,0.06392412293886486,0.096306769323659,0.4328453267094823,0.8446864940674863,0.8305146353314997,0.11163298761149111,0.1543901209862251,0.8983528043506301,0.33173980143301507,0.8983528043506301
IL8_delta_B1,0.35181255311756476,0.33251710793382766,0.10772123669287088,0.5033235938564057,0.08850536086905554,0.260404767436885,0.7326507408997529,0.3652020580197782,0.20703124999999997,0.1600256425388966,0.7788857260523797,0.7788857260523797,0.6514014957024814
IL8_delta_B30,0.05807305801714863,0.7640451166486228,0.5274463958468502,0.3338991406915331,0.176759207523596,0.07692880993776309,0.2640184707660533,0.17675983229878714,0.6368198117628943,0.0009430623223403293,0.8983528043506301,0.7000942309691419,0.831214097710308
IL10_delta_A1,0.6059012741795533,0.731278765094574,0.05959221388500859,0.5386087664353267,0.74338358954755,0.8983528043506301,0.9480032992128063,0.4043225359679229,0.6059012741795533,0.6059012741795533,0.4328453267094823,0.5755148957119259,0.5164895523012263
IL10_delta_B1,0.028004939153071794,0.691465351646736,0.8657301238340008,0.03270517165477098,0.6199236393861473,0.9108491685195836,0.3134872142827114,0.4346394485508573,0.260404767436885,0.8225054302036114,0.23293553465009798,0.4197530864197531,0.2894032248467901
IL10_delta_B30,0.6368198117628943,0.08054182080979312,0.33932102451159385,0.5068110007937627,0.7267871193424545,0.7000942309691419,0.02246724804327742,0.06103295769909979,0.7650079429261462,0.6059012741795533,0.13922686754397814,0.03576957497026169,0.8646897846262037
TNF_alpha_delta_A1,0.4879222748387009,0.4043225359679229,0.11445589798666722,0.5386087664353267,0.2640184707660533,0.7650079429261462,0.10881156310580263,0.2838999763379956,0.932156735540504,0.7323675052362975,0.5456987782182727,0.35581957250178897,0.4063970144863861
TNF_alpha_delta_B1,0.18272075053971484,0.039555627904297515,0.19154931341586592,0.5443737915405331,0.6410902415841975,0.6103444156452669,0.11396448084515579,0.7127617079991629,0.9553740118158807,0.38512064355625636,0.530922861565801,0.4556448907375822,0.028004939153071794
TNF_alpha_delta_B30,0.35581957250178897,0.6988841292948215,0.21984567541906389,0.60437217167933,0.9653250652330921,0.11163298761149111,0.0023951454110968974,0.2949902441700328,0.8983528043506301,0.3807131816768634,0.7000942309691419,0.33173980143301507,0.831214097710308
PRL_delta_A7,0.00810319543738764,0.5612770595984071,0.8368669831319453,0.41369689784818253,0.964883546000118,0.4680420411809393,0.9338080952740183,0.3349376880821164,0.3492969259778034,0.4964952585060012,0.4540818685916487,0.026851581350997234,0.7620834303611179
PRL_delta_B7,0.06640156509474052,0.8416681203001765,0.943215550086439,0.11623557316576018,0.2005344738101524,0.21339733028119015,0.4846886207280213,0.4940878536818265,0.44990820732344394,0.7762570690924104,0.8873130218901896,0.1433540530104835,0.6684274536427572
PRL_delta_B30,0.8192888780417207,0.7076661304993563,0.9657063211154123,0.20288444914997822,0.9769957411642767,0.465565587468576,0.09753799438476554,0.6645629794489527,0.8192888780417207,0.6878242591661421,0.6453232462877744,0.7970385741881917,0.44697209677347505
