,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_av,0.2960033975699091,0.2801280799024116,0.7220075746136669,0.8498268561428199,0.7663222219534797,0.5748831189627387,0.9657527923623668,0.5739699879005209,0.9699980693058528,0.5727800373714829,0.15633282250558328,0.5331623385193998,0.3778401642322099
11d_per,0.4060655174551919,0.9629976407873739,0.6666483818425601,0.5037135737982267,0.7749742756141467,0.5548706202690538,0.8977922618767263,0.2301976277239547,0.8167468711756662,0.28719441399444007,0.44811164062072467,0.22292486307306386,0.8894991847475253
11d_MEAN,0.2783658583795127,0.7349090996202825,0.9343619666882568,0.409101922682808,0.390638673990921,0.18310218355763241,0.891785002145109,0.20009795430612656,0.5475330038968814,0.21252564160817178,0.7860057551387027,0.7933595403734639,0.6616509042075389
IFN_gamma_delta_A1,0.17863026400327378,0.22483040299917448,0.0631200054038295,0.909016662269839,0.48427097837076244,0.33842372406980303,0.08411372343549291,0.890047749208857,0.7183805366718485,0.7199223007612485,0.5197805273398549,0.15911464112774115,0.05716565065822903
IFN_gamma_delta_B1,0.6822580968037534,0.8249466683708249,0.9670840965633841,0.1602664429881998,0.8147870947587961,0.9954780549530744,0.7302878951852596,0.7254339607439548,0.0469729687189564,0.6048889722092395,0.37899290669336483,0.25019744909346786,0.4472987440443805
IFN_gamma_delta_B30,0.35003934991057556,0.559689142081173,0.9732633614708969,0.010976715563262513,0.4948464662823482,0.7878261681534892,0.18749161561728028,0.35204053315428363,0.24804480116755567,0.6040706847848089,0.45606470005323024,0.6682311380030804,0.8389481014378541
IL6_delta_A1,0.9012575402884033,0.2423737154170133,0.7042988280016991,0.9625060146716968,0.12082535067451207,0.34640997177461197,0.8704155740092467,0.49144751354111604,0.25640086603290463,0.7787473034696849,0.3443251934598237,0.6781905733594146,0.3743619554518376
IL6_delta_B1,0.6586268417688155,0.2831309234383229,0.9430557840561733,0.6204276567582215,0.14491547218227158,0.531835620623486,0.7457937308756355,0.7277467772473538,0.17281518751590888,0.8099045249670227,0.07121711877984457,0.24674645356018932,0.6137606955331486
IL6_delta_B30,0.6144559294880554,0.15253949983751616,0.8324792071117504,0.5004484407127775,0.7457704803235975,0.5786533300089173,0.35957470208720715,0.9802687071128418,0.07750317910022737,0.7227281873786953,0.7544508586923566,0.053707608802891806,0.8136250167451623
IL8_delta_A1,0.7011620390744246,0.5031661394257281,0.3482409732741832,0.012515227240529805,0.11086225528882675,0.152830471867261,0.17775088458557897,0.003296583869476822,0.8285472442081524,0.39674889419828113,0.15476260882407714,0.961989298926112,0.24968980196784188
IL8_delta_B1,0.4472735300463072,0.18608475531665236,0.491267085038377,0.06692173910879583,0.2796068121410871,0.20082277041143934,0.1322000287542134,0.01802754128731939,0.46411745241245506,0.5125450271391319,0.28849200055937774,0.642280034618869,0.14837851632839522
IL8_delta_B30,0.641880400570171,0.7928017741729909,0.08540922405344016,0.07475639982173955,0.1307817831640314,0.022521989581787433,0.345813785434515,0.011662836223736237,0.4081133368222192,0.7729250631468384,0.27147540407239207,0.4834687291880414,0.3070478307165829
IL10_delta_A1,0.7219665616450648,0.1284248960470699,0.15749055425592934,0.6479450699700029,0.2822492084781287,0.4210315834084513,0.21808044361857315,0.45135166318198566,0.5099252403443558,0.4299613066393604,0.8383932526943917,0.08073589549877534,0.31371739305575225
IL10_delta_B1,0.02843328516605134,0.52841898071659,0.8728753574875524,0.06466833644987226,0.10348628736178933,0.523780637085002,0.30696294224418935,0.35004552011517853,0.5638639145580898,0.2757643320279717,0.9298975656320834,0.17797625353371904,0.5301218941446162
IL10_delta_B30,0.46265344898993,0.0661190902424205,0.5511301341078272,0.12320644615950889,0.9338808584588958,0.7220554462528425,0.005291415680133083,0.41697769046597505,0.573892390832047,0.26018151100610065,0.390540416361465,0.7110659648175468,0.4474265308190738
TNF_alpha_delta_A1,0.6751797779805565,0.12056400885418868,0.12159840022778816,0.41883192366813426,0.4956237576307223,0.48069900471921334,0.08450265568077464,0.4717649942044398,0.5983617712867523,0.7750091876280971,0.968865192080063,0.0922809934930133,0.3026388791394356
TNF_alpha_delta_B1,0.28159725855513207,0.05027292961308842,0.17570567971096143,0.911092784729167,0.30271085664022795,0.5739217477239942,0.1193841178486415,0.7868070885266389,0.5623799621684322,0.6622421450228122,0.8655049391045331,0.3887006763096972,0.02807703326804107
TNF_alpha_delta_B30,0.7485429101703703,0.4347754468470953,0.10303142909510905,0.19879922346568057,0.8578134629692951,0.38969772154770305,0.0061039180416020845,0.7628532783130935,0.5739398713755886,0.2394982268540285,0.7373147954577615,0.6891053466400402,0.24914229870601126
PRL_delta_A7,0.056371549193685554,0.7554401135337362,0.682751775689091,0.4907500499346643,0.4806861947008385,0.025077675563787063,0.9418258074826209,0.657759787542829,0.8083233765275853,0.456628628967982,0.24659122739090164,0.004318321528271291,0.44990606069450206
