,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
11d_cimg,0.10544831750643056,0.4444506656277294,-0.003514943916881019,0.3494114385844496,0.3637966953971855,0.31802914340582233,0.5785644666804756,0.19965162891587734,0.22416846986827083,0.04553422044199251,0.14360792600936098,-0.021015794050150385,0.5639238070123688
11d_eimg,-0.11579018646071314,0.21127284456119963,-0.2596507211543264,0.2570105591220147,-0.003508793529112519,0.08113190239322819,-0.010897209521384312,-0.13404401264968135,0.46153846153846156,-0.2797202797202798,-0.034965034965034975,-0.5524475524475525,-0.2937062937062937
11d_av,-0.350879352911252,0.3486001935259794,-0.04912310940757527,-0.1009684339407915,-0.06315828352402536,0.1940110709403283,0.0,0.20812096700871582,0.02097902097902098,0.04195804195804196,-0.3706293706293707,-0.3426573426573427,-0.1258741258741259
11d_per,-0.46316074584285255,-0.05281821114029991,0.1473693282227258,-0.403873735763166,-0.08070225116958794,0.3210001355558159,0.029059225390358167,0.3668572977780753,0.17482517482517487,-0.1398601398601399,-0.15384615384615385,-0.06993006993006995,0.013986013986013986
11d_MEAN,-0.42105522349350233,0.1690182756489597,0.08070225116958794,-0.2937263532823025,0.17193088292651346,0.43740677812001283,0.13439891743040652,0.3668572977780753,0.16083916083916086,-0.08391608391608392,-0.06293706293706294,-0.17482517482517487,0.07692307692307693
IFN_gamma_delta_A1,-0.6108840083916779,0.39330888211518983,0.6778302010921357,-0.1386206560167344,0.033614632272640714,0.36604030822626193,0.40009056945661187,-0.016807316136320357,-0.26666666666666666,0.09999999999999999,-0.39999999999999997,-0.2333333333333333,0.65
IFN_gamma_delta_B1,-0.11976262619132588,0.13173888881045848,0.04761904761904763,-0.6546536707079772,-0.07229440390678199,-0.12198750911856665,-0.4096682888050979,0.20359646452525404,-0.6190476190476191,0.07142857142857144,-0.3571428571428572,0.5952380952380953,0.07142857142857144
IFN_gamma_delta_B30,-0.39330888211518983,-0.34309923758984645,-0.02510482226267169,-0.8218224606706397,0.13445852909056286,-0.17025130615174974,-0.7576183123752863,0.1176512129542425,-0.3,0.016666666666666666,-0.31666666666666665,0.06666666666666667,-0.03333333333333333
IL6_delta_A1,-0.19047619047619052,-0.3952166664313755,0.15569141404872366,-0.02727723627949905,0.5783552312542559,0.28234145428063595,0.28234145428063595,-0.19162020190612145,-0.6904761904761906,0.023809523809523815,0.261904761904762,0.04761904761904763,0.6666666666666669
IL6_delta_B1,0.37126414119311024,-0.467074242146171,-0.14285714285714288,-0.1636634176769943,0.5422080293008649,0.07319250547113999,-0.15663787513136096,-0.13173888881045848,-0.5714285714285715,-0.2142857142857143,0.6190476190476191,0.4285714285714286,0.2380952380952381
IL6_delta_B30,-0.03347309635022892,-0.48535989707831934,0.15899720766358738,-0.3663545909013695,0.3109353485219266,0.22983926330486215,-0.314964916380737,0.06722926454528143,-0.7,0.06666666666666667,0.049999999999999996,0.39999999999999997,0.2333333333333333
IL8_delta_A1,0.04184137043778616,-0.01673654817511446,-0.09205101496312953,0.5049752469181039,-0.5042194840896107,-0.2468643939200371,0.0595879571531124,-0.7311182519299356,0.08333333333333334,-0.41666666666666663,-0.7,-0.31666666666666665,0.2833333333333333
IL8_delta_B1,0.43114545428877316,0.4191691916696406,0.04761904761904763,0.2182178902359924,-0.19278507708475198,-0.14638501094227999,-0.024098134635593998,-0.8383383833392812,-0.2142857142857143,-0.7619047619047621,-0.4523809523809524,0.28571428571428575,0.4047619047619048
IL8_delta_B30,0.3765723339400754,-0.06694619270045785,-0.6861984751796929,0.16832508230603463,-0.3109353485219266,-0.8512565307587486,-0.28091465515038705,-0.6975036196572949,-0.25,-0.35,-0.35,0.19999999999999998,0.0
IL10_delta_A1,-0.01673654817511446,0.217575126276488,0.38494060802763264,0.1584236068762679,0.21849510977216466,0.2468643939200371,0.09363821838346235,-0.7311182519299356,0.09999999999999999,-0.65,-0.18333333333333335,-0.38333333333333336,0.4666666666666666
IL10_delta_B1,-0.7784570702436183,-0.19162020190612145,0.30952380952380953,-0.8728715609439696,0.6265515005254438,0.29277002188455997,-0.5060608273474739,0.26347777762091695,0.2142857142857143,-0.04761904761904763,0.07142857142857144,-0.4761904761904762,0.1666666666666667
IL10_delta_B30,-0.31799441532717476,-0.7113032974423645,-0.18410202992625907,-0.5049752469181039,0.0420182903408009,-0.017025130615174973,-0.7576183123752863,0.22689876784032487,0.18333333333333335,-0.049999999999999996,-0.19999999999999998,-0.25,-0.2333333333333333
TNF_alpha_delta_A1,-0.23431167445160245,0.401677156202747,0.38494060802763264,0.4158619680502032,-0.235302425908485,0.008512565307587486,0.6043921368387115,-0.46220119374880986,-0.33333333333333337,0.11666666666666665,-0.5166666666666667,-0.18333333333333335,0.5666666666666667
TNF_alpha_delta_B1,-0.3592878785739777,0.8263621207201486,0.4761904761904762,-0.0545544725589981,0.12049067317796996,0.19518001458970666,0.5783552312542559,-0.04790505047653036,-0.261904761904762,-0.14285714285714288,-0.11904761904761905,0.04761904761904763,0.8333333333333335
TNF_alpha_delta_B30,0.1338923854009157,-0.217575126276488,-0.48535989707831934,-0.5148767223478706,-0.050421948408961074,-0.3745528735338494,-0.8342314001435737,0.050421948408961074,0.35,-0.41666666666666663,-0.016666666666666666,0.06666666666666667,-0.4666666666666666
PRL_delta_A7,0.8602003812060587,0.15319287635644957,0.02127678838284022,0.31201886037669135,0.2595768182706507,0.6468143668383427,-0.03252052261138686,-0.09787322656106501,0.09283444198266942,-0.3713377679306777,0.2616243364966138,0.9030259356496027,-0.2447453470452194
PRL_delta_B7,0.6969824975004192,0.0,-0.06097560975609756,0.5994854272634527,0.09091076054353293,0.6363753238047306,0.2908132312144375,-0.12121434739137724,0.06024533658898499,-0.4096682888050979,0.5783552312542559,0.6867968371144288,-0.4819626927118799
PRL_delta_B30,-0.054882129994845166,0.26221462108648247,0.6319137325393996,0.5039526306789696,0.2744106499742259,0.25001859219873906,0.625,0.19018762824001348,0.5091750772173156,0.7516393997017514,0.1697250257391052,-0.424312564347763,0.44855899659620657
