,UPDRS_1,UPDRS_2,UPDRS_3,UPDRS_4,HAMA,MADRS,ESAPS,CCFQ,Z_MTS,Z_OTS,Z_PAL,Z_RTI,Z_SWM
IL8_delta_B30,0.3178226816985236,0.8641266713551774,0.04124246780258141,0.6650845408803591,0.41540715508978243,0.0036019340745684874,0.4640349039175188,0.036722324744514964,0.5164895523012263,0.35581957250178897,0.35581957250178897,0.6059012741795533,1.0
IL10_delta_A1,0.9659125418111234,0.5738746583219767,0.3062985352866241,0.683936144639681,0.5722153476081087,0.521936881934778,0.8106301192257077,0.025215384202334185,0.797971695234851,0.05807305801714863,0.6368198117628943,0.30849527238037144,0.20538635110581185
IL10_delta_B1,0.02286733396973682,0.6494102011224531,0.4556448907375822,0.004659214943993925,0.09646118602901287,0.48161781431215467,0.20069069612724155,0.5283664705769091,0.6103444156452669,0.9108491685195836,0.8665262706759088,0.23293553465009798,0.693238811728395
IL10_delta_B30,0.4043225359679229,0.03165655703330231,0.6353826478012163,0.16557420585548727,0.9145268818669684,0.9653250652330921,0.01804078385259666,0.5571400528860271,0.6368198117628943,0.8983528043506301,0.6059012741795533,0.5164895523012263,0.5456987782182727
TNF_alpha_delta_A1,0.5439670667628356,0.2838999763379956,0.3062985352866241,0.26560478993390485,0.5422155274298937,0.9826593915244625,0.08472101397497639,0.2103420424900607,0.3807131816768634,0.7650079429261462,0.1543901209862251,0.6368198117628943,0.11163298761149111
TNF_alpha_delta_B1,0.3820646773649864,0.01144276499994122,0.23293553465009798,0.8979131383685768,0.7762570690924105,0.6432255386372303,0.1331385855627235,0.9103153570041667,0.530922861565801,0.735764859879812,0.7788857260523797,0.9108491685195836,0.01017554012345675
TNF_alpha_delta_B30,0.731278765094574,0.5738746583219767,0.18535381786420974,0.15607310337023297,0.897498625749166,0.3206358025368048,0.005171847925486226,0.897498625749166,0.35581957250178897,0.26458604674749614,0.9660548039946861,0.8646897846262037,0.20538635110581185
PRL_delta_A7,0.0029258711317673132,0.6939570586866094,0.9566716311595524,0.41369689784818253,0.49999389709225395,0.05973260272969183,0.9338080952740183,0.8021990713916078,0.8122322048099215,0.3251400414629835,0.4964952585060012,0.0008494918524682542,0.5256309482345747
PRL_delta_B7,0.05470755403223635,1.0,0.8859538016670878,0.11623557316576018,0.8304791905590311,0.08980230119674093,0.4846886207280213,0.7749395262354024,0.8873130218901896,0.3134872142827114,0.1331385855627235,0.05989745556707231,0.22651055579608537
PRL_delta_B30,0.8973024540673036,0.5304189342565923,0.09279244395423605,0.20288444914997822,0.5107258534186896,0.5503844003669309,0.09753799438476554,0.65190405922231,0.19747302644349035,0.03151943665758961,0.6878242591661421,0.2947483403858767,0.264957651788981
